MPH,RPM,Throttle ,Load,Gear
66,2500,25,60,6
66,2500,25,60,6
66,2500,25,60,6
66,2500,25,60,6
66,2500,25,60,6
66,2500,25,60,6
66,2500,25,56,6
66,2500,25,56,6
66,2500,25,56,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,50,6
66,2500,24,50,6
66,2500,24,50,6
66,2500,23,50,6
66,2500,23,50,6
66,2500,23,50,6
66,2500,23,50,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,22,48,6
66,2500,22,48,6
66,2500,22,48,6
66,2500,22,48,6
66,2500,22,44,6
66,2500,22,44,6
66,2500,22,44,6
66,2500,22,44,6
66,2500,22,42,6
66,2500,22,42,6
66,2500,22,42,6
66,2500,22,40,6
66,2500,22,40,6
66,2500,22,40,6
66,2500,22,42,6
66,2500,22,42,6
66,2500,22,42,6
66,2500,22,42,6
66,2500,22,42,6
66,2500,22,42,6
66,2500,22,42,6
66,2500,22,40,6
66,2500,22,40,6
66,2500,22,40,6
66,2500,21,40,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,20,36,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,20,30,6
66,2500,20,30,6
66,2500,20,30,6
66,2500,20,30,6
66,2500,20,30,6
66,2500,20,30,6
66,2500,20,30,6
66,2500,20,30,6
66,2500,20,30,6
66,2500,20,30,6
66,2500,20,34,6
66,2500,20,34,6
66,2500,20,34,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,20,32,6
66,2500,21,32,6
66,2500,21,34,6
66,2500,21,34,6
66,2500,21,34,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,22,36,6
66,2500,22,36,6
66,2500,22,36,6
66,2500,22,36,6
66,2500,25,48,6
66,2500,25,48,6
66,2500,25,48,6
66,2500,28,68,6
66,2500,28,68,6
66,2500,28,68,6
66,2500,29,68,6
66,2500,29,70,6
66,2500,29,70,6
66,2500,29,70,6
66,2500,29,68,6
66,2500,29,68,6
66,2500,29,68,6
66,2500,29,68,6
66,2500,29,68,6
66,2500,29,68,6
66,2500,29,68,6
66,2500,33,74,6
66,2500,33,74,6
66,2500,33,74,6
66,2500,33,74,6
66,2500,33,72,6
66,2500,33,72,6
66,2500,33,72,6
66,2500,33,72,6
69,2500,33,72,6
69,2500,33,72,6
69,2500,33,72,6
69,2500,33,70,6
69,2500,33,70,6
69,2500,33,70,6
69,2500,31,68,6
69,2500,31,68,6
69,2500,31,68,6
69,2500,31,70,6
69,2500,31,70,6
69,2500,31,70,6
69,2500,30,70,6
69,2500,30,68,6
69,2500,30,68,6
69,2500,30,68,6
69,2500,30,68,6
69,2500,30,68,6
69,2625,30,68,6
69,2625,30,70,6
69,2625,30,70,6
69,2625,30,70,6
69,2625,30,68,6
69,2625,30,68,6
69,2625,30,68,6
69,2625,29,68,6
69,2625,29,68,6
69,2625,29,68,6
69,2625,29,68,6
69,2625,27,64,6
69,2625,27,64,6
69,2625,27,64,6
69,2625,18,64,6
69,2625,18,52,6
69,2625,18,52,6
69,2625,15,52,6
69,2625,15,12,6
69,2625,15,12,6
69,2500,15,12,6
69,2500,16,12,6
69,2500,16,10,6
69,2500,16,10,6
69,2625,16,10,6
69,2625,22,42,6
69,2625,22,42,6
69,2625,22,42,6
69,2625,23,46,6
69,2625,23,46,6
69,2625,23,46,6
69,2500,23,46,6
69,2500,23,44,6
69,2500,23,44,6
69,2625,23,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,18,44,6
69,2625,18,40,6
69,2625,18,40,6
69,2500,18,40,6
69,2500,15,10,6
69,2500,15,10,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,21,10,6
69,2500,21,10,6
69,2500,21,10,6
69,2500,20,10,6
69,2500,20,36,6
66,2500,20,36,6
66,2500,20,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,38,6
66,2500,21,38,6
66,2500,21,38,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,23,54,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,24,50,6
66,2500,24,50,6
66,2500,24,50,6
66,2500,24,48,6
66,2500,24,48,6
66,2500,24,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,24,46,6
69,2500,24,46,6
69,2500,24,46,6
69,2500,27,46,6
69,2500,27,64,6
69,2500,27,64,6
69,2500,27,64,6
69,2500,27,64,6
69,2500,27,64,6
69,2500,27,64,6
69,2500,27,64,6
69,2500,27,62,6
69,2500,27,62,6
69,2500,27,62,6
69,2500,27,62,6
69,2500,27,62,6
69,2500,27,62,6
69,2500,27,62,6
69,2500,27,62,6
69,2500,27,62,6
69,2500,27,62,6
69,2500,27,62,6
69,2500,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,27,62,6
69,2625,26,62,6
69,2625,26,60,6
69,2625,26,60,6
69,2625,27,60,6
69,2625,27,60,6
69,2625,27,60,6
69,2625,27,60,6
69,2625,26,60,6
69,2625,26,58,6
69,2625,26,58,6
69,2625,26,58,6
69,2625,26,58,6
69,2625,26,58,6
69,2625,26,58,6
69,2625,26,58,6
69,2625,26,58,6
69,2625,26,58,6
69,2625,25,58,6
69,2625,25,58,6
69,2625,25,58,6
69,2625,25,58,6
69,2625,25,52,6
69,2625,25,52,6
69,2625,25,52,6
69,2625,25,52,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,24,52,6
69,2625,24,52,6
69,2625,24,52,6
69,2625,24,52,6
72,2625,24,50,6
72,2625,24,50,6
72,2625,24,50,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,52,6
72,2625,24,48,6
72,2625,24,48,6
72,2625,24,48,6
72,2625,23,48,6
72,2625,23,48,6
72,2625,23,48,6
72,2625,23,48,6
72,2625,23,44,6
72,2625,23,44,6
72,2625,23,44,6
72,2625,20,44,6
72,2625,20,32,6
72,2625,20,32,6
72,2625,20,32,6
72,2625,20,30,6
72,2625,20,30,6
72,2625,20,30,6
72,2625,16,18,6
72,2625,16,18,6
72,2625,16,18,6
72,2625,16,18,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,20,16,6
69,2625,20,16,6
69,2625,20,16,6
69,2625,19,16,6
69,2625,19,26,6
69,2625,19,26,6
69,2625,19,26,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,20,22,6
69,2625,20,26,6
69,2625,20,26,6
69,2625,20,26,6
69,2625,20,26,6
69,2625,20,30,6
69,2625,20,30,6
69,2625,20,30,6
69,2625,20,28,6
69,2625,20,28,6
69,2625,20,28,6
69,2625,18,20,6
69,2625,18,20,6
69,2625,18,20,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,15,10,6
69,2500,15,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,18,16,6
66,2500,18,16,6
66,2500,18,16,6
66,2500,18,20,6
66,2500,18,20,6
66,2500,18,20,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,24,50,6
66,2500,24,50,6
66,2500,24,50,6
66,2500,24,50,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
69,2500,24,52,6
69,2500,24,52,6
69,2500,22,44,6
69,2500,22,44,6
69,2500,22,44,6
69,2500,22,44,6
69,2500,22,42,6
69,2500,22,42,6
69,2500,22,42,6
69,2500,22,42,6
69,2500,22,42,6
69,2500,22,42,6
69,2500,22,42,6
69,2500,22,40,6
69,2500,22,40,6
69,2500,22,40,6
69,2500,22,40,6
69,2500,22,40,6
69,2500,22,40,6
69,2500,21,40,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,36,6
69,2500,21,36,6
69,2500,21,36,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,38,6
69,2500,21,36,6
69,2500,21,36,6
69,2500,21,36,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,15,20,6
69,2500,15,10,6
69,2500,15,10,6
69,2500,16,10,6
69,2500,16,12,6
69,2500,16,12,6
69,2500,16,12,6
69,2500,16,14,6
66,2500,16,14,6
66,2500,16,14,6
66,2500,18,14,6
66,2500,18,16,6
66,2500,18,16,6
66,2500,18,16,6
66,2500,17,18,6
66,2500,17,18,6
66,2500,17,18,6
66,2500,17,18,6
66,2500,17,16,6
66,2500,17,16,6
66,2500,17,16,6
66,2500,18,18,6
66,2500,18,18,6
66,2500,18,18,6
66,2500,20,18,6
66,2500,20,22,6
66,2500,20,22,6
66,2500,24,22,6
66,2500,24,34,6
66,2500,24,34,6
66,2500,24,34,6
66,2500,26,58,6
69,2500,26,58,6
69,2500,26,58,6
69,2500,26,58,6
69,2500,26,62,6
69,2500,26,62,6
69,2500,26,62,6
69,2500,26,62,6
69,2500,26,62,6
69,2500,26,62,6
69,2500,26,62,6
69,2500,26,60,6
69,2500,26,60,6
69,2625,26,60,6
69,2625,26,60,6
69,2625,26,60,6
69,2625,26,60,6
69,2625,26,60,6
69,2625,26,60,6
69,2625,26,60,6
69,2625,26,60,6
69,2625,26,60,6
69,2625,26,60,6
69,2625,25,60,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,24,54,6
69,2625,24,50,6
69,2625,24,50,6
69,2625,24,50,6
69,2625,24,50,6
69,2625,24,50,6
69,2625,24,50,6
69,2625,22,50,6
69,2625,22,46,6
69,2625,22,46,6
69,2625,18,46,6
69,2625,18,32,6
69,2625,18,32,6
69,2625,18,32,6
69,2625,15,32,6
69,2625,15,12,6
69,2625,15,12,6
69,2625,16,12,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,18,10,6
69,2625,18,10,6
69,2625,18,10,6
69,2625,18,10,6
69,2625,22,18,6
69,2625,22,18,6
69,2625,22,18,6
69,2625,25,60,6
69,2625,25,60,6
69,2625,25,60,6
69,2625,25,60,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,25,54,6
69,2625,22,54,6
69,2625,22,40,6
69,2625,22,40,6
69,2625,22,40,6
69,2625,19,24,6
69,2625,19,24,6
69,2625,19,24,6
69,2625,20,26,6
69,2625,20,26,6
69,2625,20,26,6
69,2625,21,26,6
69,2625,21,34,6
69,2625,21,34,6
69,2625,21,34,6
69,2625,21,34,6
69,2625,21,34,6
69,2625,21,34,6
69,2625,20,32,6
69,2625,20,32,6
69,2625,20,32,6
69,2625,20,32,6
69,2625,20,26,6
69,2625,20,26,6
69,2625,20,26,6
69,2625,19,26,6
69,2625,19,26,6
69,2625,19,26,6
69,2625,19,24,6
69,2625,19,24,6
69,2625,19,24,6
69,2625,16,24,6
69,2625,16,18,6
69,2625,16,18,6
69,2625,16,18,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,18,16,6
69,2625,18,16,6
69,2625,18,16,6
69,2625,20,16,6
69,2625,20,32,6
69,2625,20,32,6
69,2625,19,32,6
69,2625,19,26,6
69,2625,19,26,6
69,2625,16,26,6
69,2625,16,10,6
69,2625,16,10,6
69,2500,16,10,6
69,2500,15,10,6
69,2500,15,10,6
69,2500,15,10,6
69,2625,17,10,6
69,2625,17,14,6
69,2625,17,14,6
69,2625,20,14,6
69,2625,20,24,6
69,2625,20,24,6
69,2625,20,24,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,42,6
69,2625,22,42,6
69,2625,22,42,6
69,2625,22,42,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,42,6
69,2625,22,42,6
69,2625,22,42,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,44,6
69,2625,22,40,6
69,2625,22,40,6
69,2625,22,40,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,20,36,6
69,2625,20,36,6
69,2625,20,36,6
69,2625,15,24,6
69,2625,15,24,6
69,2625,15,24,6
69,2625,16,24,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,17,14,6
69,2625,17,14,6
69,2625,17,14,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,17,16,6
69,2625,18,16,6
69,2625,18,16,6
69,2625,18,16,6
69,2625,20,16,6
69,2625,20,18,6
69,2625,20,18,6
69,2625,20,18,6
69,2625,20,26,6
69,2625,20,26,6
69,2625,20,26,6
69,2625,20,26,6
69,2625,20,30,6
69,2625,20,30,6
69,2625,20,30,6
69,2625,20,28,6
69,2625,20,28,6
69,2625,20,28,6
69,2625,20,30,6
69,2625,20,30,6
69,2625,20,30,6
69,2625,20,28,6
69,2625,20,28,6
69,2625,20,28,6
69,2625,22,28,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,22,38,6
69,2625,19,28,6
69,2625,19,28,6
69,2625,19,28,6
69,2625,18,28,6
69,2625,18,20,6
69,2625,18,20,6
69,2625,18,20,6
69,2625,18,22,6
69,2625,18,22,6
69,2625,18,22,6
69,2625,18,22,6
69,2625,18,20,6
69,2625,18,20,6
69,2625,19,20,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,19,22,6
69,2625,20,22,6
69,2625,20,22,6
69,2625,20,22,6
69,2625,20,22,6
69,2625,23,32,6
69,2625,23,32,6
69,2625,23,32,6
69,2625,21,32,6
69,2625,21,48,6
69,2625,21,48,6
69,2625,21,48,6
69,2625,21,48,6
69,2625,21,36,6
69,2625,21,36,6
69,2625,21,36,6
69,2625,21,36,6
69,2625,21,36,6
69,2625,21,36,6
69,2625,21,36,6
69,2625,21,36,6
69,2625,21,36,6
69,2625,18,22,6
69,2625,18,22,6
69,2625,18,22,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,17,10,6
69,2625,17,14,6
69,2625,17,14,6
69,2625,15,14,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,15,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2625,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,16,10,6
69,2500,18,10,6
69,2500,18,18,6
69,2500,18,18,6
69,2500,18,18,6
69,2500,18,18,6
69,2500,18,18,6
69,2500,18,18,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,20,6
69,2500,18,18,6
69,2500,18,18,6
69,2500,18,18,6
69,2500,18,18,6
69,2500,18,18,6
69,2500,18,18,6
69,2500,19,18,6
69,2500,19,20,6
69,2500,19,20,6
69,2500,20,20,6
69,2500,20,30,6
69,2500,20,30,6
69,2500,20,30,6
69,2500,20,30,6
69,2500,19,26,6
69,2500,19,26,6
69,2500,19,26,6
69,2500,23,26,6
69,2500,23,46,6
69,2500,23,46,6
69,2500,23,46,6
69,2500,23,46,6
69,2500,23,46,6
69,2500,23,46,6
69,2500,22,46,6
69,2500,22,36,6
69,2500,22,36,6
69,2500,22,36,6
69,2500,15,12,6
69,2500,15,12,6
69,2500,15,12,6
69,2500,15,12,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,16,10,6
66,2500,24,50,6
66,2500,24,50,6
66,2500,24,50,6
66,2500,24,50,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,52,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,23,52,6
66,2500,23,52,6
66,2500,23,52,6
66,2500,23,52,6
66,2500,23,46,6
66,2500,23,46,6
66,2500,23,46,6
66,2500,18,46,6
66,2500,18,46,6
66,2500,18,46,6
66,2500,20,12,6
66,2500,20,12,6
66,2500,20,12,6
66,2500,26,44,6
66,2500,26,44,6
66,2500,26,44,6
66,2500,26,44,6
66,2500,26,68,6
66,2500,26,68,6
66,2500,26,68,6
66,2500,26,64,6
66,2500,26,64,6
66,2500,26,64,6
66,2500,26,62,6
60,2250,25,62,6
60,2250,25,62,6
60,2250,25,62,6
60,2250,25,62,6
60,2250,26,62,6
60,2250,26,64,6
60,2250,26,64,6
60,2250,26,64,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,66,6
60,2250,27,66,6
60,2250,27,66,6
60,2250,27,66,6
60,2250,27,66,6
60,2250,27,66,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,27,68,6
60,2250,28,68,6
60,2250,28,68,6
60,2250,28,68,6
60,2250,28,68,6
63,2250,28,72,6
63,2250,28,72,6
63,2250,31,72,6
63,2250,31,74,6
63,2250,31,74,6
63,2375,31,74,6
63,2375,31,74,6
63,2375,31,74,6
63,2375,31,74,6
63,2375,31,74,6
63,2375,31,74,6
63,2375,31,74,6
63,2375,31,74,6
63,2375,30,72,6
63,2375,30,72,6
63,2375,30,72,6
63,2375,29,72,6
63,2375,29,72,6
63,2375,29,72,6
63,2375,29,72,6
63,2375,29,72,6
63,2375,29,72,6
63,2375,29,72,6
63,2375,28,70,6
63,2375,28,70,6
63,2375,28,70,6
63,2375,27,70,6
63,2375,27,70,6
63,2375,27,70,6
63,2375,27,70,6
63,2375,27,68,6
63,2375,27,68,6
63,2375,27,68,6
63,2375,27,68,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
63,2375,27,66,6
66,2375,27,66,6
66,2375,27,66,6
66,2375,27,66,6
66,2375,27,66,6
66,2375,27,66,6
66,2375,27,66,6
66,2375,27,64,6
66,2375,27,64,6
66,2500,27,64,6
66,2500,27,64,6
66,2500,27,64,6
66,2500,27,64,6
66,2500,27,64,6
66,2500,27,64,6
66,2500,27,64,6
66,2500,27,64,6
66,2500,27,64,6
66,2500,27,64,6
66,2500,27,64,6
66,2500,26,60,6
66,2500,26,60,6
66,2500,26,60,6
66,2500,25,60,6
66,2500,25,60,6
66,2500,25,60,6
66,2500,25,60,6
66,2500,25,58,6
66,2500,25,58,6
66,2500,25,58,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,24,54,6
66,2500,23,50,6
66,2500,23,50,6
66,2500,23,50,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,23,48,6
66,2500,22,48,6
66,2500,22,44,6
66,2500,22,44,6
66,2500,22,44,6
66,2500,22,44,6
66,2500,22,42,6
66,2500,22,42,6
66,2500,21,42,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,21,36,6
66,2500,19,36,6
66,2500,19,36,6
66,2500,19,36,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,20,28,6
66,2500,17,28,6
66,2500,17,24,6
66,2500,17,24,6
66,2500,17,24,6
66,2500,17,18,6
66,2500,17,18,6
66,2500,17,18,6
66,2500,15,14,6
66,2500,15,14,6
66,2500,15,14,6
66,2500,15,14,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,17,14,6
66,2500,17,14,6
66,2500,17,14,6
66,2500,15,14,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2500,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
66,2375,15,10,6
63,2375,15,10,6
63,2375,15,10,6
63,2375,15,10,6
63,2375,15,10,6
63,2375,15,10,6
63,2375,15,10,6
63,2375,15,10,6
63,2375,15,10,6
63,2375,17,10,6
63,2375,17,12,6
63,2375,17,12,6
63,2375,17,12,6
63,2375,21,22,6
63,2375,21,22,6
63,2375,21,22,6
63,2375,21,22,6
63,2375,21,36,6
63,2375,21,36,6
63,2375,21,36,6
63,2375,20,28,6
63,2375,20,28,6
63,2375,20,28,6
63,2375,20,28,6
63,2375,20,30,6
63,2375,20,30,6
63,2375,20,30,6
63,2375,20,30,6
63,2375,20,30,6
63,2375,20,30,6
63,2375,20,30,6
63,2375,20,32,6
63,2375,20,32,6
63,2375,20,36,6
63,2375,20,36,6
63,2375,20,36,6
63,2375,20,36,6
63,2375,20,34,6
63,2375,20,34,6
63,2375,20,34,6
63,2375,20,34,6
63,2375,20,34,6
63,2375,20,34,6
63,2375,21,34,6
63,2375,21,38,6
63,2375,21,38,6
63,2375,21,38,6
63,2375,24,56,6
63,2375,24,56,6
63,2375,24,56,6
